Source,___Id_Number,New_ID,Address,J_ID,UNID,WWTP_Name,Country,Area,Circular_Tank_Count,Rectangular_Tank_Count,Desgin_Capacity,WW_Treatment_Level,Latitude,Longitude,Url_Image,type__found_by_AI__flase_positive,Note,Done,Image_Name,Orabi'sClassification,new name
AI_Predictions,,RT_769,,,Satellite_2109_zoom18_3_1.tif,,Saudi Arabia ,,1,0,,,24.21264076,44.24592972,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2109%5F3%5F1%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2109_3_1.tif,NO_WWTP,RT_769_AI_Predictions_NO_WWTP
AI_Predictions,,RT_770,,,Satellite_2113_zoom18_4_0.tif,,Saudi Arabia ,,4,2,,,24.32299232,44.23599243,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2113%5F4%5F0%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2113_4_0.tif,NO_WWTP,RT_770_AI_Predictions_NO_WWTP
AI_Predictions,,RT_771,,,Satellite_2114_zoom18_0_6.tif,,Saudi Arabia ,,18,0,,,24.35782814,44.47109985,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2114%5F0%5F6%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2114_0_6.tif,NO_WWTP,RT_771_AI_Predictions_NO_WWTP
AI_Predictions,,RT_772,,,Satellite_2119_zoom18_0_6.tif,,Saudi Arabia ,,1,0,,,24.41486549,44.40930939,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2119%5F0%5F6%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2119_0_6.tif,NO_WWTP,RT_772_AI_Predictions_NO_WWTP
AI_Predictions,,RT_773,,,Satellite_2120_zoom18_1_4.tif,,Saudi Arabia ,,0,1,,,24.40614128,44.453228,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2120%5F1%5F4%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2120_1_4.tif,NO_WWTP,RT_773_AI_Predictions_NO_WWTP
AI_Predictions,,RT_774,,,Satellite_2126_zoom18_5_4.tif,,Saudi Arabia ,,0,1,,,24.4324913,44.39199066,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2126%5F5%5F4%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2126_5_4.tif,NO_WWTP,RT_774_AI_Predictions_NO_WWTP
AI_Predictions,,RT_775,,,Satellite_2127_zoom18_2_2.tif,,Saudi Arabia ,,0,1,,,24.46026039,44.43675995,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2127%5F2%5F2%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2127_2_2.tif,NO_WWTP,RT_775_AI_Predictions_NO_WWTP
AI_Predictions,,RT_776,,,Satellite_2128_zoom18_0_4.tif,,Saudi Arabia ,,1,0,,,24.47360039,44.51436996,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2128%5F0%5F4%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2128_0_4.tif,NO_WWTP,RT_776_AI_Predictions_NO_WWTP
AI_Predictions,,RT_777,,,Satellite_2132_zoom18_2_1.tif,,Saudi Arabia ,,0,2,,,24.515028,44.36442184,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2132%5F2%5F1%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2132_2_1.tif,NO_WWTP,RT_777_AI_Predictions_NO_WWTP
AI_Predictions,,RT_778,,,Satellite_2133_zoom18_4_2.tif,,Saudi Arabia ,,42,0,,,24.50375175,44.43400574,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2133%5F4%5F2%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2133_4_2.tif,NO_WWTP,RT_778_AI_Predictions_NO_WWTP
AI_Predictions,,RT_779,,,Satellite_2134_zoom18_5_5.tif,,Saudi Arabia ,,0,5,,,24.49415398,44.57950974,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2134%5F5%5F5%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2134_5_5.tif,NO_WWTP,RT_779_AI_Predictions_NO_WWTP
AI_Predictions,,RT_780,,,Satellite_2135_zoom18_4_5.tif,,Saudi Arabia ,,0,1,,,24.50388336,44.64183807,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2135%5F4%5F5%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2135_4_5.tif,NO_WWTP,RT_780_AI_Predictions_NO_WWTP
AI_Predictions,,RT_781,,,Satellite_2136_zoom18_1_4.tif,,Saudi Arabia ,,1,0,,,24.58391571,44.27212906,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2136%5F1%5F4%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2136_1_4.tif,NO_WWTP,RT_781_AI_Predictions_NO_WWTP
AI_Predictions,,RT_782,,,Satellite_2138_zoom18_4_3.tif,,Saudi Arabia ,,0,1,,,24.55762291,44.38173294,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2138%5F4%5F3%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2138_4_3.tif,NO_WWTP,RT_782_AI_Predictions_NO_WWTP
AI_Predictions,,RT_783,,,Satellite_2139_zoom18_0_3.tif,,Saudi Arabia ,,1,0,,,24.59654808,44.44379807,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2139%5F1%5F1%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2139_0_3.tif,NO_WWTP,RT_783_AI_Predictions_NO_WWTP
AI_Predictions,,RT_784,,,Satellite_2139_zoom18_1_1.tif,,Saudi Arabia ,,0,2,,,24.58952522,44.42858887,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2139%5F1%5F1%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2139_1_1.tif,NO_WWTP,RT_784_AI_Predictions_NO_WWTP
AI_Predictions,,RT_785,,,Satellite_2139_zoom18_2_3.tif,,Saudi Arabia ,,0,2,,,24.57670021,44.44577789,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2139%5F2%5F3%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2139_2_3.tif,NO_WWTP,RT_785_AI_Predictions_NO_WWTP
AI_Predictions,,RT_786,,,Satellite_2139_zoom18_6_5.tif,,Saudi Arabia ,,0,7,,,24.54333687,44.46402359,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2139%5F6%5F5%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2139_6_5.tif,NO_WWTP,RT_786_AI_Predictions_NO_WWTP
AI_Predictions,,RT_787,,EG212,Satellite_2140_zoom18_3_1.tif,,Egypt,,10,1,,,31.151041,31.2406445,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt%2FFocused_2140_3_1.tif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fegypt,Javiers,,Done,AI_Predictions_False Positive_Focused_2140_3_1.tif,NO_WWTP,RT_787_AI_Predictions_NO_WWTP
AI_Predictions,,RT_788,,,Satellite_2144_zoom18_6_4.tif,,Saudi Arabia ,,6,0,,,24.60261154,44.45375824,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2144%5F6%5F4%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2144_6_4.tif,NO_WWTP,RT_788_AI_Predictions_NO_WWTP
AI_Predictions,,RT_789,,,Satellite_2145_zoom18_3_2.tif,,Saudi Arabia ,,0,1,,,24.63072395,44.49505234,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2145%5F3%5F2%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2145_3_2.tif,NO_WWTP,RT_789_AI_Predictions_NO_WWTP
AI_Predictions,,RT_790,,,Satellite_2153_zoom18_5_5.tif,,Saudi Arabia ,,1,0,,,24.73271561,44.58036041,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2153%5F5%5F5%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2153_5_5.tif,NO_WWTP,RT_790_AI_Predictions_NO_WWTP
AI_Predictions,,RT_791,,,Satellite_2154_zoom18_5_0.tif,,Saudi Arabia ,,1,0,,,24.73384285,44.59846497,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2154%5F5%5F0%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2154_5_0.tif,NO_WWTP,RT_791_AI_Predictions_NO_WWTP
AI_Predictions,,RT_792,,,Satellite_2159_zoom18_6_4.tif,,Saudi Arabia ,,0,2,,,24.84544563,44.51077271,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2159%5F6%5F4%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2159_6_4.tif,NO_WWTP,RT_792_AI_Predictions_NO_WWTP
AI_Predictions,,RT_793,,,Satellite_2161_zoom18_2_3.tif,,Saudi Arabia ,,0,2,,,24.87428665,44.62308121,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2161%5F2%5F3%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2161_2_3.tif,NO_WWTP,RT_793_AI_Predictions_NO_WWTP
AI_Predictions,,RT_794,,,Satellite_2178_zoom18_0_5.tif,,Saudi Arabia ,,2,0,,,25.07375336,44.64410782,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2178%5F0%5F5%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2178_0_5.tif,NO_WWTP,RT_794_AI_Predictions_NO_WWTP
AI_Predictions,,RT_795,,,Satellite_2178_zoom18_2_2.tif,,Saudi Arabia ,,25,1,,,25.05743217,44.61445236,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2178%5F2%5F2%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2178_2_2.tif,NO_WWTP,RT_795_AI_Predictions_NO_WWTP
AI_Predictions,,RT_796,,,Satellite_2187_zoom18_3_4.tif,,Saudi Arabia ,,0,2,,,25.17093086,44.33535004,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2187%5F3%5F4%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2187_3_4.tif,NO_WWTP,RT_796_AI_Predictions_NO_WWTP
AI_Predictions,,RT_797,,,Satellite_2192_zoom18_2_4.tif,,Saudi Arabia ,,0,2,,,25.17458153,44.63256454,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2192%5F2%5F4%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2192_2_4.tif,NO_WWTP,RT_797_AI_Predictions_NO_WWTP
AI_Predictions,,RT_798,,,Satellite_2192_zoom18_3_5.tif,,Saudi Arabia ,,0,4,,,25.1709137,44.63867569,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2192%5F3%5F5%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2192_3_5.tif,NO_WWTP,RT_798_AI_Predictions_NO_WWTP
AI_Predictions,,RT_799,,,Satellite_2198_zoom18_0_5.tif,,Saudi Arabia ,,9,0,,,25.25229645,44.58436584,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2198%5F0%5F5%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2198_0_5.tif,NO_WWTP,RT_799_AI_Predictions_NO_WWTP
AI_Predictions,,RT_800,,,Satellite_2198_zoom18_1_5.tif,,Saudi Arabia ,,33,1,,,25.24938202,44.58207321,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2198%5F1%5F5%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2198_1_5.tif,NO_WWTP,RT_800_AI_Predictions_NO_WWTP
AI_Predictions,,RT_801,,,Satellite_2198_zoom18_1_6.tif,,Saudi Arabia ,,77,0,,,25.24788284,44.58691025,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2198%5F1%5F6%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2198_1_6.tif,NO_WWTP,RT_801_AI_Predictions_NO_WWTP
AI_Predictions,,RT_802,,,Satellite_2199_zoom18_4_1.tif,,Saudi Arabia ,,0,8,,,25.22274971,44.6087265,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2199%5F4%5F1%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2199_4_1.tif,NO_WWTP,RT_802_AI_Predictions_NO_WWTP
AI_Predictions,,RT_803,,,Satellite_2200_zoom18_2_3.tif,,Saudi Arabia ,,2,0,,,25.29796028,44.26605988,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2200%5F2%5F3%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2200_2_3.tif,NO_WWTP,RT_803_AI_Predictions_NO_WWTP
AI_Predictions,,RT_804,,,Satellite_2207_zoom18_6_2.tif,,Saudi Arabia ,,0,1,,,25.32431793,44.25777817,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2207%5F6%5F2%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2207_6_2.tif,NO_WWTP,RT_804_AI_Predictions_NO_WWTP
AI_Predictions,,RT_805,,,Satellite_2211_zoom18_4_0.tif,,Saudi Arabia ,,6,0,,,25.33906937,44.53926849,https://cgiar.sharepoint.com/sites/IWMI-E-ReWater/Shared%20Documents/Forms/AllItems.aspx?id=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia%2FFocused%5F2211%5F4%5F0%2Etif&parent=%2Fsites%2FIWMI%2DE%2DReWater%2FShared%20Documents%2FPilar%201%20%2D%20AI%2Fimages%2Fimages%5Fsaudi%5Farabia&p=true&ga=1,False Positive,,Done,AI_Predictions_False Positive_Focused_2211_4_0.tif,NO_WWTP,RT_805_AI_Predictions_NO_WWTP
